SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
10039,03/29/2020,West Virginia,US,2020-03-29 23:14,113,0,0
10040,03/29/2020,Western Australia,Australia,2020-03-29 23:14,311,2,28
10041,03/29/2020,Wisconsin,US,2020-03-29 23:14,1164,18,0
10042,03/29/2020,Wyoming,US,2020-03-29 23:14,86,0,0
10043,03/29/2020,Xinjiang,Mainland China,2020-03-29 23:14,76,3,73
10044,03/29/2020,Yukon,Canada,2020-03-29 23:14,4,0,0
10045,03/29/2020,Yunnan,Mainland China,2020-03-29 23:14,180,2,172
10046,03/29/2020,Zhejiang,Mainland China,2020-03-29 23:14,1254,1,1225
10047,03/30/2020,,Afghanistan,2020-03-30 22:58,170,4,2
10048,03/30/2020,,Albania,2020-03-30 22:58,223,11,44
10049,03/30/2020,,Algeria,2020-03-30 22:58,584,35,37
10050,03/30/2020,,Andorra,2020-03-30 22:58,370,8,10
10051,03/30/2020,,Angola,2020-03-30 22:58,7,2,0
10052,03/30/2020,,Antigua and Barbuda,2020-03-30 22:58,7,0,0
10053,03/30/2020,,Argentina,2020-03-30 22:58,820,23,228
10054,03/30/2020,,Armenia,2020-03-30 22:58,482,3,30
10055,03/30/2020,,Austria,2020-03-30 22:58,9618,108,636
10056,03/30/2020,,Azerbaijan,2020-03-30 22:58,273,4,26
10057,03/30/2020,,Bahamas,2020-03-30 22:58,14,0,1
10058,03/30/2020,,Bahrain,2020-03-30 22:58,515,4,279
10059,03/30/2020,,Bangladesh,2020-03-30 22:58,49,5,19
10060,03/30/2020,,Barbados,2020-03-30 22:58,33,0,0
10061,03/30/2020,,Belarus,2020-03-30 22:58,152,0,32
10062,03/30/2020,,Belgium,2020-03-30 22:58,11899,513,1527
10063,03/30/2020,,Belize,2020-03-30 22:58,3,0,0
10064,03/30/2020,,Benin,2020-03-30 22:58,6,0,0
10065,03/30/2020,,Bhutan,2020-03-30 22:58,4,0,0
10066,03/30/2020,,Bolivia,2020-03-30 22:58,97,4,0
10067,03/30/2020,,Bosnia and Herzegovina,2020-03-30 22:58,368,10,17
10068,03/30/2020,,Botswana,2020-03-30 22:58,3,0,0
10069,03/30/2020,,Brazil,2020-03-30 22:58,4579,159,120
10070,03/30/2020,,Brunei,2020-03-30 22:58,127,1,38
10071,03/30/2020,,Bulgaria,2020-03-30 22:58,359,8,17
10072,03/30/2020,,Burkina Faso,2020-03-30 22:58,246,12,31
10073,03/30/2020,,Burma,2020-03-30 22:58,14,0,0
10074,03/30/2020,,Cabo Verde,2020-03-30 22:58,6,1,0
10075,03/30/2020,,Cambodia,2020-03-30 22:58,107,0,21
10076,03/30/2020,,Cameroon,2020-03-30 22:58,139,6,5
10077,03/30/2020,,Central African Republic,2020-03-30 22:58,3,0,0
10078,03/30/2020,,Chad,2020-03-30 22:58,5,0,0
10079,03/30/2020,,Chile,2020-03-30 22:58,2449,8,156
10080,03/30/2020,,Colombia,2020-03-30 22:58,798,12,15
10081,03/30/2020,,Congo (Brazzaville),2020-03-30 22:58,19,0,0
10082,03/30/2020,,Congo (Kinshasa),2020-03-30 22:58,81,8,2
10083,03/30/2020,,Costa Rica,2020-03-30 22:58,330,2,4
10084,03/30/2020,,Croatia,2020-03-30 22:58,790,6,67
10085,03/30/2020,,Cuba,2020-03-30 22:58,170,4,4
10086,03/30/2020,,Cyprus,2020-03-30 22:58,230,7,22
10087,03/30/2020,,Czech Republic,2020-03-30 22:58,3001,23,25
10088,03/30/2020,,Denmark,2020-03-30 22:58,2577,77,1
10089,03/30/2020,,Diamond Princess,2020-03-30 22:58,712,10,603
10090,03/30/2020,,Djibouti,2020-03-30 22:58,18,0,0
10091,03/30/2020,,Dominica,2020-03-30 22:58,11,0,0
10092,03/30/2020,,Dominican Republic,2020-03-30 22:58,901,42,4
10093,03/30/2020,,Ecuador,2020-03-30 22:58,1962,60,3
10094,03/30/2020,,Egypt,2020-03-30 22:58,656,41,150
10095,03/30/2020,,El Salvador,2020-03-30 22:58,30,0,0
10096,03/30/2020,,Equatorial Guinea,2020-03-30 22:58,12,0,0
10097,03/30/2020,,Eritrea,2020-03-30 22:58,12,0,0
10098,03/30/2020,,Estonia,2020-03-30 22:58,715,3,20
10099,03/30/2020,,Eswatini,2020-03-30 22:58,9,0,0
10100,03/30/2020,,Ethiopia,2020-03-30 22:58,23,0,4
10101,03/30/2020,,Fiji,2020-03-30 22:58,5,0,0
10102,03/30/2020,,Finland,2020-03-30 22:58,1352,13,10
10103,03/30/2020,,France,2020-03-30 22:58,44550,3024,7927
10104,03/30/2020,,Gabon,2020-03-30 22:58,7,1,0
10105,03/30/2020,,Gambia,2020-03-30 22:58,4,1,0
10106,03/30/2020,,Georgia,2020-03-30 22:58,103,0,20
10107,03/30/2020,,Germany,2020-03-30 22:58,66885,645,13500
10108,03/30/2020,,Ghana,2020-03-30 22:58,152,5,2
10109,03/30/2020,,Greece,2020-03-30 22:58,1212,43,52
10110,03/30/2020,,Grenada,2020-03-30 22:58,9,0,0
10111,03/30/2020,,Guatemala,2020-03-30 22:58,36,1,10
10112,03/30/2020,,Guinea,2020-03-30 22:58,22,0,0
10113,03/30/2020,,Guinea-Bissau,2020-03-30 22:58,8,0,0
10114,03/30/2020,,Guyana,2020-03-30 22:58,8,1,0
10115,03/30/2020,,Haiti,2020-03-30 22:58,15,0,1
10116,03/30/2020,,Holy See,2020-03-30 22:58,6,0,0
10117,03/30/2020,,Honduras,2020-03-30 22:58,139,7,3
10118,03/30/2020,,Hungary,2020-03-30 22:58,447,15,34
10119,03/30/2020,,Iceland,2020-03-30 22:58,1086,2,157
10120,03/30/2020,,India,2020-03-30 22:58,1251,32,102
10121,03/30/2020,,Indonesia,2020-03-30 22:58,1414,122,75
10122,03/30/2020,,Iran,2020-03-30 22:58,41495,2757,13911
10123,03/30/2020,,Iraq,2020-03-30 22:58,630,46,152
10124,03/30/2020,,Ireland,2020-03-30 22:58,2910,54,5
10125,03/30/2020,,Israel,2020-03-30 22:58,4695,16,161
10126,03/30/2020,,Italy,2020-03-30 22:58,101739,11591,14620
10127,03/30/2020,,Ivory Coast,2020-03-30 22:58,168,1,6
10128,03/30/2020,,Jamaica,2020-03-30 22:58,36,1,2
10129,03/30/2020,,Japan,2020-03-30 22:58,1866,54,424
10130,03/30/2020,,Jordan,2020-03-30 22:58,268,5,26
10131,03/30/2020,,Kazakhstan,2020-03-30 22:58,302,1,21
10132,03/30/2020,,Kenya,2020-03-30 22:58,50,1,1
10133,03/30/2020,,Kosovo,2020-03-30 22:58,94,1,1
10134,03/30/2020,,Kuwait,2020-03-30 22:58,266,0,72
10135,03/30/2020,,Kyrgyzstan,2020-03-30 22:58,94,0,3
10136,03/30/2020,,Laos,2020-03-30 22:58,8,0,0
10137,03/30/2020,,Latvia,2020-03-30 22:58,376,0,1
10138,03/30/2020,,Lebanon,2020-03-30 22:58,446,11,35
10139,03/30/2020,,Liberia,2020-03-30 22:58,3,0,0
10140,03/30/2020,,Libya,2020-03-30 22:58,8,0,0
10141,03/30/2020,,Liechtenstein,2020-03-30 22:58,62,0,0
10142,03/30/2020,,Lithuania,2020-03-30 22:58,491,7,7
10143,03/30/2020,,Luxembourg,2020-03-30 22:58,1988,22,40
10144,03/30/2020,,MS Zaandam,2020-03-30 22:58,2,0,0
10145,03/30/2020,,Madagascar,2020-03-30 22:58,43,0,0
10146,03/30/2020,,Malaysia,2020-03-30 22:58,2626,37,479
10147,03/30/2020,,Maldives,2020-03-30 22:58,17,0,13
10148,03/30/2020,,Mali,2020-03-30 22:58,25,2,0
10149,03/30/2020,,Malta,2020-03-30 22:58,156,0,2
10150,03/30/2020,,Mauritania,2020-03-30 22:58,5,1,2
10151,03/30/2020,,Mauritius,2020-03-30 22:58,128,3,0
10152,03/30/2020,,Mexico,2020-03-30 22:58,993,20,35
10153,03/30/2020,,Moldova,2020-03-30 22:58,298,2,15
10154,03/30/2020,,Monaco,2020-03-30 22:58,49,1,1
10155,03/30/2020,,Mongolia,2020-03-30 22:58,12,0,2
10156,03/30/2020,,Montenegro,2020-03-30 22:58,91,1,0
10157,03/30/2020,,Morocco,2020-03-30 22:58,556,33,15
10158,03/30/2020,,Mozambique,2020-03-30 22:58,8,0,0
10159,03/30/2020,,Namibia,2020-03-30 22:58,11,0,2
10160,03/30/2020,,Nepal,2020-03-30 22:58,5,0,1
10161,03/30/2020,,Netherlands,2020-03-30 22:58,11750,864,250
10162,03/30/2020,,New Zealand,2020-03-30 22:58,589,1,63
10163,03/30/2020,,Nicaragua,2020-03-30 22:58,4,1,0
10164,03/30/2020,,Niger,2020-03-30 22:58,27,3,0
10165,03/30/2020,,Nigeria,2020-03-30 22:58,131,2,8
10166,03/30/2020,,North Macedonia,2020-03-30 22:58,285,7,12
10167,03/30/2020,,Norway,2020-03-30 22:58,4445,32,12
10168,03/30/2020,,Oman,2020-03-30 22:58,179,0,29
10169,03/30/2020,,Pakistan,2020-03-30 22:58,1717,21,76
10170,03/30/2020,,Panama,2020-03-30 22:58,989,24,4
10171,03/30/2020,,Papua New Guinea,2020-03-30 22:58,1,0,0
10172,03/30/2020,,Paraguay,2020-03-30 22:58,64,3,1
10173,03/30/2020,,Peru,2020-03-30 22:58,950,24,53
10174,03/30/2020,,Philippines,2020-03-30 22:58,1546,78,42
10175,03/30/2020,,Poland,2020-03-30 22:58,2055,31,7
10176,03/30/2020,,Portugal,2020-03-30 22:58,6408,140,43
10177,03/30/2020,,Qatar,2020-03-30 22:58,693,1,51
10178,03/30/2020,,Romania,2020-03-30 22:58,2109,65,209
10179,03/30/2020,,Russia,2020-03-30 22:58,1836,9,66
10180,03/30/2020,,Rwanda,2020-03-30 22:58,70,0,0
10181,03/30/2020,,Saint Kitts and Nevis,2020-03-30 22:58,7,0,0
10182,03/30/2020,,Saint Lucia,2020-03-30 22:58,9,0,1
10183,03/30/2020,,Saint Vincent and the Grenadines,2020-03-30 22:58,1,0,1
10184,03/30/2020,,San Marino,2020-03-30 22:58,230,25,13
10185,03/30/2020,,Saudi Arabia,2020-03-30 22:58,1453,8,115
10186,03/30/2020,,Senegal,2020-03-30 22:58,162,0,27
10187,03/30/2020,,Serbia,2020-03-30 22:58,785,16,0
10188,03/30/2020,,Seychelles,2020-03-30 22:58,8,0,0
10189,03/30/2020,,Singapore,2020-03-30 22:58,879,3,228
10190,03/30/2020,,Slovakia,2020-03-30 22:58,336,0,7
10191,03/30/2020,,Slovenia,2020-03-30 22:58,756,11,10
10192,03/30/2020,,Somalia,2020-03-30 22:58,3,0,0
10193,03/30/2020,,South Africa,2020-03-30 22:58,1326,3,31
10194,03/30/2020,,South Korea,2020-03-30 22:58,9661,158,5228
10195,03/30/2020,,Spain,2020-03-30 22:58,87956,7716,16780
10196,03/30/2020,,Sri Lanka,2020-03-30 22:58,122,2,15
10197,03/30/2020,,Sudan,2020-03-30 22:58,6,2,0
10198,03/30/2020,,Suriname,2020-03-30 22:58,8,0,0
10199,03/30/2020,,Sweden,2020-03-30 22:58,4028,146,16
10200,03/30/2020,,Switzerland,2020-03-30 22:58,15922,359,1823
10201,03/30/2020,,Syria,2020-03-30 22:58,10,2,0
10202,03/30/2020,,Taiwan,2020-03-30 22:58,306,5,39
10203,03/30/2020,,Tanzania,2020-03-30 22:58,19,0,1
10204,03/30/2020,,Thailand,2020-03-30 22:58,1524,9,229
10205,03/30/2020,,Timor-Leste,2020-03-30 22:58,1,0,0
10206,03/30/2020,,Togo,2020-03-30 22:58,30,1,1
10207,03/30/2020,,Trinidad and Tobago,2020-03-30 22:58,82,3,1
10208,03/30/2020,,Tunisia,2020-03-30 22:58,312,8,3
10209,03/30/2020,,Turkey,2020-03-30 22:58,10827,168,162
10210,03/30/2020,,UK,2020-03-30 22:58,22141,1408,135
10211,03/30/2020,,Uganda,2020-03-30 22:58,33,0,0
10212,03/30/2020,,Ukraine,2020-03-30 22:58,548,13,8
10213,03/30/2020,,United Arab Emirates,2020-03-30 22:58,611,5,61
10214,03/30/2020,,Uruguay,2020-03-30 22:58,310,1,0
10215,03/30/2020,,Uzbekistan,2020-03-30 22:58,149,2,7
10216,03/30/2020,,Venezuela,2020-03-30 22:58,135,3,39
10217,03/30/2020,,Vietnam,2020-03-30 22:58,203,0,55
10218,03/30/2020,,West Bank and Gaza,2020-03-30 22:58,116,1,18
10219,03/30/2020,,Zambia,2020-03-30 22:58,35,0,0
10220,03/30/2020,,Zimbabwe,2020-03-30 22:58,7,1,0
10221,03/30/2020,Alabama,US,2020-03-30 22:58,899,10,0
10222,03/30/2020,Alaska,US,2020-03-30 22:58,114,3,0
10223,03/30/2020,Alberta,Canada,2020-03-30 22:58,661,3,0
10224,03/30/2020,American Samoa,US,2020-03-30 22:58,0,0,0
10225,03/30/2020,Anguilla,UK,2020-03-30 22:58,2,0,0
10226,03/30/2020,Anhui,Mainland China,2020-03-30 22:58,990,6,984
10227,03/30/2020,Arizona,US,2020-03-30 22:58,1157,20,0
10228,03/30/2020,Arkansas,US,2020-03-30 22:58,473,7,0
10229,03/30/2020,Aruba,Netherlands,2020-03-30 22:58,50,0,1
10230,03/30/2020,Australian Capital Territory,Australia,2020-03-30 22:58,78,1,2
10231,03/30/2020,Beijing,Mainland China,2020-03-30 22:58,577,8,415
10232,03/30/2020,Bermuda,UK,2020-03-30 22:58,27,0,2
10233,03/30/2020,British Columbia,Canada,2020-03-30 22:58,970,19,0
10234,03/30/2020,British Virgin Islands,UK,2020-03-30 22:58,2,0,0
10235,03/30/2020,California,US,2020-03-30 22:58,7138,146,0
10236,03/30/2020,Cayman Islands,UK,2020-03-30 22:58,12,1,0
10237,03/30/2020,Channel Islands,UK,2020-03-30 22:58,141,2,0
10238,03/30/2020,Chongqing,Mainland China,2020-03-30 22:58,579,6,570
10239,03/30/2020,Colorado,US,2020-03-30 22:58,2311,47,0
10240,03/30/2020,Connecticut,US,2020-03-30 22:58,2571,36,0
10241,03/30/2020,Curacao,Netherlands,2020-03-30 22:58,11,1,2
10242,03/30/2020,Delaware,US,2020-03-30 22:58,264,6,0
10243,03/30/2020,Diamond Princess cruise ship,Canada,2020-03-30 22:58,0,1,0
10244,03/30/2020,Diamond Princess cruise ship,US,2020-03-30 22:58,49,0,0
10245,03/30/2020,District of Columbia,US,2020-03-30 22:58,401,9,0
10246,03/30/2020,Faroe Islands,Denmark,2020-03-30 22:58,168,0,70
10247,03/30/2020,Florida,US,2020-03-30 22:58,5473,63,0
10248,03/30/2020,French Guiana,France,2020-03-30 22:58,43,0,6
10249,03/30/2020,French Polynesia,France,2020-03-30 22:58,36,0,0
10250,03/30/2020,Fujian,Mainland China,2020-03-30 22:58,340,1,295
10251,03/30/2020,Gansu,Mainland China,2020-03-30 22:58,138,2,125
10252,03/30/2020,Georgia,US,2020-03-30 22:58,2808,87,0
10253,03/30/2020,Gibraltar,UK,2020-03-30 22:58,69,0,34
10254,03/30/2020,Grand Princess,Canada,2020-03-30 22:58,13,0,0
10255,03/30/2020,Grand Princess,US,2020-03-30 22:58,103,3,0
10256,03/30/2020,Greenland,Denmark,2020-03-30 22:58,10,0,2
10257,03/30/2020,Guadeloupe,France,2020-03-30 22:58,106,4,17
10258,03/30/2020,Guam,US,2020-03-30 22:58,58,1,0
10259,03/30/2020,Guangdong,Mainland China,2020-03-30 22:58,1484,8,1351
10260,03/30/2020,Guangxi,Mainland China,2020-03-30 22:58,254,2,250
10261,03/30/2020,Guizhou,Mainland China,2020-03-30 22:58,146,2,144
10262,03/30/2020,Hainan,Mainland China,2020-03-30 22:58,168,6,168
10263,03/30/2020,Hawaii,US,2020-03-30 22:58,175,0,0
10264,03/30/2020,Hebei,Mainland China,2020-03-30 22:58,321,6,310
10265,03/30/2020,Heilongjiang,Mainland China,2020-03-30 22:58,484,13,469
10266,03/30/2020,Henan,Mainland China,2020-03-30 22:58,1276,22,1251
10267,03/30/2020,Hong Kong,Hong Kong,2020-03-30 22:58,682,4,123
10268,03/30/2020,Hubei,Mainland China,2020-03-30 22:58,67801,3186,62889
10269,03/30/2020,Hunan,Mainland China,2020-03-30 22:58,1018,4,1014
10270,03/30/2020,Idaho,US,2020-03-30 22:58,340,6,0
10271,03/30/2020,Illinois,US,2020-03-30 22:58,5056,73,0
10272,03/30/2020,Indiana,US,2020-03-30 22:58,1786,35,0
10273,03/30/2020,Inner Mongolia,Mainland China,2020-03-30 22:58,97,1,74
10274,03/30/2020,Iowa,US,2020-03-30 22:58,424,6,0
10275,03/30/2020,Isle of Man,UK,2020-03-30 22:58,49,0,0
10276,03/30/2020,Jiangsu,Mainland China,2020-03-30 22:58,645,0,631
10277,03/30/2020,Jiangxi,Mainland China,2020-03-30 22:58,937,1,935
10278,03/30/2020,Jilin,Mainland China,2020-03-30 22:58,98,1,92
10279,03/30/2020,Kansas,US,2020-03-30 22:58,372,8,0
10280,03/30/2020,Kentucky,US,2020-03-30 22:58,479,11,0
10281,03/30/2020,Liaoning,Mainland China,2020-03-30 22:58,136,2,124
10282,03/30/2020,Louisiana,US,2020-03-30 22:58,4025,185,0
10283,03/30/2020,Macau,Macau,2020-03-30 22:58,38,0,10
10284,03/30/2020,Maine,US,2020-03-30 22:58,275,3,0
10285,03/30/2020,Manitoba,Canada,2020-03-30 22:58,96,1,0
10286,03/30/2020,Martinique,France,2020-03-30 22:58,93,1,0
10287,03/30/2020,Maryland,US,2020-03-30 22:58,1413,15,0
10288,03/30/2020,Massachusetts,US,2020-03-30 22:58,5752,56,0
10289,03/30/2020,Mayotte,France,2020-03-30 22:58,82,0,10
10290,03/30/2020,Michigan,US,2020-03-30 22:58,6498,184,0
10291,03/30/2020,Minnesota,US,2020-03-30 22:58,576,10,0
10292,03/30/2020,Mississippi,US,2020-03-30 22:58,847,16,0
10293,03/30/2020,Missouri,US,2020-03-30 22:58,1051,13,0
10294,03/30/2020,Montana,US,2020-03-30 22:58,171,5,0
10295,03/30/2020,Montserrat,UK,2020-03-30 22:58,5,0,0
10296,03/30/2020,Nebraska,US,2020-03-30 22:58,145,2,0
10297,03/30/2020,Nevada,US,2020-03-30 22:58,1012,15,0
10298,03/30/2020,New Brunswick,Canada,2020-03-30 22:58,68,0,0
10299,03/30/2020,New Caledonia,France,2020-03-30 22:58,15,0,0
10300,03/30/2020,New Hampshire,US,2020-03-30 22:58,314,3,0
10301,03/30/2020,New Jersey,US,2020-03-30 22:58,16636,198,0
10302,03/30/2020,New Mexico,US,2020-03-30 22:58,237,2,0
10303,03/30/2020,New South Wales,Australia,2020-03-30 22:58,2032,8,4
10304,03/30/2020,New York,US,2020-03-30 22:58,66663,1218,0
10305,03/30/2020,Newfoundland and Labrador,Canada,2020-03-30 22:58,148,1,0
10306,03/30/2020,Ningxia,Mainland China,2020-03-30 22:58,75,0,75
10307,03/30/2020,North Carolina,US,2020-03-30 22:58,1313,7,0
10308,03/30/2020,North Dakota,US,2020-03-30 22:58,109,2,0
10309,03/30/2020,Northern Mariana Islands,US,2020-03-30 22:58,0,0,0
10310,03/30/2020,Northern Territory,Australia,2020-03-30 22:58,15,0,0
10311,03/30/2020,Northwest Territories,Canada,2020-03-30 22:58,1,0,0
10312,03/30/2020,Nova Scotia,Canada,2020-03-30 22:58,127,0,0
10313,03/30/2020,Ohio,US,2020-03-30 22:58,1933,40,0
10314,03/30/2020,Oklahoma,US,2020-03-30 22:58,481,16,0
10315,03/30/2020,Ontario,Canada,2020-03-30 22:58,1706,31,0
10316,03/30/2020,Oregon,US,2020-03-30 22:58,606,16,0
10317,03/30/2020,Pennsylvania,US,2020-03-30 22:58,4155,50,0
10318,03/30/2020,Prince Edward Island,Canada,2020-03-30 22:58,18,0,0
10319,03/30/2020,Puerto Rico,US,2020-03-30 22:58,174,6,0
10320,03/30/2020,Qinghai,Mainland China,2020-03-30 22:58,18,0,18
10321,03/30/2020,Quebec,Canada,2020-03-30 22:58,3430,22,0
10322,03/30/2020,Queensland,Australia,2020-03-30 22:58,689,2,8
10323,03/30/2020,Recovered,Canada,2020-03-30 22:58,0,0,466
10324,03/30/2020,Recovered,US,2020-03-30 22:58,0,0,5644
10325,03/30/2020,Reunion,France,2020-03-30 22:58,224,0,1
10326,03/30/2020,Rhode Island,US,2020-03-30 22:58,408,4,0
10327,03/30/2020,Saint Barthelemy,France,2020-03-30 22:58,6,0,1
10328,03/30/2020,Saskatchewan,Canada,2020-03-30 22:58,156,2,0
10329,03/30/2020,Shaanxi,Mainland China,2020-03-30 22:58,253,3,242
10330,03/30/2020,Shandong,Mainland China,2020-03-30 22:58,773,7,753
10331,03/30/2020,Shanghai,Mainland China,2020-03-30 22:58,498,5,338
10332,03/30/2020,Shanxi,Mainland China,2020-03-30 22:58,136,0,133
10333,03/30/2020,Sichuan,Mainland China,2020-03-30 22:58,550,3,536
10334,03/30/2020,Sint Maarten,Netherlands,2020-03-30 22:58,6,0,0
10335,03/30/2020,South Australia,Australia,2020-03-30 22:58,305,0,6
10336,03/30/2020,South Carolina,US,2020-03-30 22:58,925,18,0
10337,03/30/2020,South Dakota,US,2020-03-30 22:58,101,1,0
10338,03/30/2020,St Martin,France,2020-03-30 22:58,15,1,2
10339,03/30/2020,Tasmania,Australia,2020-03-30 22:58,66,0,5
10340,03/30/2020,Tennessee,US,2020-03-30 22:58,1917,14,0
10341,03/30/2020,Texas,US,2020-03-30 22:58,3147,45,0
10342,03/30/2020,Tianjin,Mainland China,2020-03-30 22:58,174,3,133
10343,03/30/2020,Tibet,Mainland China,2020-03-30 22:58,1,0,1
10344,03/30/2020,Turks and Caicos Islands,UK,2020-03-30 22:58,5,0,0
10345,03/30/2020,Utah,US,2020-03-30 22:58,804,4,0
10346,03/30/2020,Vermont,US,2020-03-30 22:58,256,12,0
10347,03/30/2020,Victoria,Australia,2020-03-30 22:58,821,4,191
10348,03/30/2020,Virgin Islands,US,2020-03-30 22:58,0,0,0
10349,03/30/2020,Virginia,US,2020-03-30 22:58,1020,15,0
10350,03/30/2020,Washington,US,2020-03-30 22:58,4923,205,0
10351,03/30/2020,West Virginia,US,2020-03-30 22:58,145,1,0
10352,03/30/2020,Western Australia,Australia,2020-03-30 22:58,355,2,41
10353,03/30/2020,Wisconsin,US,2020-03-30 22:58,1230,20,0
10354,03/30/2020,Wyoming,US,2020-03-30 22:58,94,0,0
10355,03/30/2020,Xinjiang,Mainland China,2020-03-30 22:58,76,3,73
10356,03/30/2020,Yukon,Canada,2020-03-30 22:58,4,0,0
10357,03/30/2020,Yunnan,Mainland China,2020-03-30 22:58,180,2,172
10358,03/30/2020,Zhejiang,Mainland China,2020-03-30 22:58,1255,1,1225
10359,03/31/2020,,Afghanistan,2020-03-31 23:49,174,4,5
10360,03/31/2020,,Albania,2020-03-31 23:49,243,15,52
10361,03/31/2020,,Algeria,2020-03-31 23:49,716,44,46
10362,03/31/2020,,Andorra,2020-03-31 23:49,376,12,10
10363,03/31/2020,,Angola,2020-03-31 23:49,7,2,1
10364,03/31/2020,,Antigua and Barbuda,2020-03-31 23:49,7,0,0
10365,03/31/2020,,Argentina,2020-03-31 23:49,1054,27,240
10366,03/31/2020,,Armenia,2020-03-31 23:49,532,3,30
10367,03/31/2020,,Austria,2020-03-31 23:49,10180,128,1095
10368,03/31/2020,,Azerbaijan,2020-03-31 23:49,298,5,26
10369,03/31/2020,,Bahamas,2020-03-31 23:49,14,0,1
10370,03/31/2020,,Bahrain,2020-03-31 23:49,567,4,295
10371,03/31/2020,,Bangladesh,2020-03-31 23:49,51,5,25
10372,03/31/2020,,Barbados,2020-03-31 23:49,34,0,0
10373,03/31/2020,,Belarus,2020-03-31 23:49,152,1,47
10374,03/31/2020,,Belgium,2020-03-31 23:49,12775,705,1696
10375,03/31/2020,,Belize,2020-03-31 23:49,3,0,0
10376,03/31/2020,,Benin,2020-03-31 23:49,9,0,1
10377,03/31/2020,,Bhutan,2020-03-31 23:49,4,0,0
10378,03/31/2020,,Bolivia,2020-03-31 23:49,107,6,0
10379,03/31/2020,,Bosnia and Herzegovina,2020-03-31 23:49,420,13,17
10380,03/31/2020,,Botswana,2020-03-31 23:49,4,1,0
10381,03/31/2020,,Brazil,2020-03-31 23:49,5717,201,127
10382,03/31/2020,,Brunei,2020-03-31 23:49,129,1,45
10383,03/31/2020,,Bulgaria,2020-03-31 23:49,399,8,17
10384,03/31/2020,,Burkina Faso,2020-03-31 23:49,261,14,32
10385,03/31/2020,,Burma,2020-03-31 23:49,15,1,0
10386,03/31/2020,,Burundi,2020-03-31 23:49,2,0,0
10387,03/31/2020,,Cabo Verde,2020-03-31 23:49,6,1,0
10388,03/31/2020,,Cambodia,2020-03-31 23:49,109,0,23
10389,03/31/2020,,Cameroon,2020-03-31 23:49,193,6,5
10390,03/31/2020,,Central African Republic,2020-03-31 23:49,3,0,0
10391,03/31/2020,,Chad,2020-03-31 23:49,7,0,0
10392,03/31/2020,,Chile,2020-03-31 23:49,2738,12,156
10393,03/31/2020,,Colombia,2020-03-31 23:49,906,16,31
10394,03/31/2020,,Congo (Brazzaville),2020-03-31 23:49,19,0,0
10395,03/31/2020,,Congo (Kinshasa),2020-03-31 23:49,98,8,2
10396,03/31/2020,,Costa Rica,2020-03-31 23:49,347,2,4
10397,03/31/2020,,Croatia,2020-03-31 23:49,867,6,67
10398,03/31/2020,,Cuba,2020-03-31 23:49,186,6,8
10399,03/31/2020,,Cyprus,2020-03-31 23:49,262,8,23
10400,03/31/2020,,Czech Republic,2020-03-31 23:49,3308,31,45
10401,03/31/2020,,Denmark,2020-03-31 23:49,2860,90,1
10402,03/31/2020,,Diamond Princess,2020-03-31 23:49,712,10,603
10403,03/31/2020,,Djibouti,2020-03-31 23:49,30,0,0
10404,03/31/2020,,Dominica,2020-03-31 23:49,12,0,0
10405,03/31/2020,,Dominican Republic,2020-03-31 23:49,1109,51,5
10406,03/31/2020,,Ecuador,2020-03-31 23:49,2240,75,54
10407,03/31/2020,,Egypt,2020-03-31 23:49,710,46,157
10408,03/31/2020,,El Salvador,2020-03-31 23:49,32,1,0
10409,03/31/2020,,Equatorial Guinea,2020-03-31 23:49,12,0,1
10410,03/31/2020,,Eritrea,2020-03-31 23:49,15,0,0
10411,03/31/2020,,Estonia,2020-03-31 23:49,745,4,26
10412,03/31/2020,,Eswatini,2020-03-31 23:49,9,0,0
10413,03/31/2020,,Ethiopia,2020-03-31 23:49,26,0,2
10414,03/31/2020,,Fiji,2020-03-31 23:49,5,0,0
10415,03/31/2020,,Finland,2020-03-31 23:49,1418,17,10
10416,03/31/2020,,France,2020-03-31 23:49,52128,3523,9444
10417,03/31/2020,,Gabon,2020-03-31 23:49,16,1,0
10418,03/31/2020,,Gambia,2020-03-31 23:49,4,1,0
10419,03/31/2020,,Georgia,2020-03-31 23:49,110,0,21
10420,03/31/2020,,Germany,2020-03-31 23:49,71808,775,16100
10421,03/31/2020,,Ghana,2020-03-31 23:49,161,5,31
10422,03/31/2020,,Greece,2020-03-31 23:49,1314,49,52
10423,03/31/2020,,Grenada,2020-03-31 23:49,9,0,0
10424,03/31/2020,,Guatemala,2020-03-31 23:49,38,1,12
10425,03/31/2020,,Guinea,2020-03-31 23:49,22,0,0
10426,03/31/2020,,Guinea-Bissau,2020-03-31 23:49,8,0,0
10427,03/31/2020,,Guyana,2020-03-31 23:49,12,2,0
10428,03/31/2020,,Haiti,2020-03-31 23:49,15,0,1
10429,03/31/2020,,Holy See,2020-03-31 23:49,6,0,0
10430,03/31/2020,,Honduras,2020-03-31 23:49,141,7,3
10431,03/31/2020,,Hungary,2020-03-31 23:49,492,16,37
10432,03/31/2020,,Iceland,2020-03-31 23:49,1135,2,198
10433,03/31/2020,,India,2020-03-31 23:49,1397,35,123
10434,03/31/2020,,Indonesia,2020-03-31 23:49,1528,136,81
